episode,sim_step,time_sec,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,left_driver_joint,left_spring_link_joint,left_follower,right_driver_joint,right_spring_link_joint,right_follower_joint,grasp_box_free.px,grasp_box_free.py,grasp_box_free.pz,grasp_box_free.qw,grasp_box_free.qx,grasp_box_free.qy,grasp_box_free.qz,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28,joint_29,joint_30,joint_31,joint_32,joint_33,joint_34,joint_35,joint_36,joint_37,joint_38,joint_39,joint_40,joint_41,joint_42,joint_43,joint_44,joint_45,joint_46,joint_47,joint_48,joint_49,joint_50,joint_51,joint_52,joint_53,joint_54,joint_55,joint_56,joint_57,joint_58,joint_59,joint_60,joint_61,joint_62,joint_63,joint_64,joint_65,joint_66,joint_67,joint_68,joint_69,joint_70,joint_71,joint_72,joint_73,joint_74,joint_75,joint_76,joint_77,joint_78,joint_79,joint_80,joint_81,joint_82,joint_83,joint_84,cable_tip_free.px,cable_tip_free.py,cable_tip_free.pz,cable_tip_free.qw,cable_tip_free.qx,cable_tip_free.qy,cable_tip_free.qz,left_pad_latch_peg_free.px,left_pad_latch_peg_free.py,left_pad_latch_peg_free.pz,left_pad_latch_peg_free.qw,left_pad_latch_peg_free.qx,left_pad_latch_peg_free.qy,left_pad_latch_peg_free.qz,right_pad_latch_peg_free.px,right_pad_latch_peg_free.py,right_pad_latch_peg_free.pz,right_pad_latch_peg_free.qw,right_pad_latch_peg_free.qx,right_pad_latch_peg_free.qy,right_pad_latch_peg_free.qz,target_a_shoulder_pan,ctrl_a_shoulder_pan,target_a_shoulder_lift,ctrl_a_shoulder_lift,target_a_elbow,ctrl_a_elbow,target_a_wrist_1,ctrl_a_wrist_1,target_a_wrist_2,ctrl_a_wrist_2,target_a_wrist_3,ctrl_a_wrist_3,target_a_gripper,ctrl_a_gripper
1,374,7.48,2.11072,-1.46887,1.78107,1.25715,1.57058,0.53882,0.57089,0.55952,0.60064,0.57104,0.56002,0.60021,0.52171,0.00831,-274.4384,1.0,0.0,0.0,0.0,-0.67674,0.27319,-0.23537,-0.67049,0.27209,-0.23537,-0.65455,0.26255,-0.23537,-0.64521,0.26007,-0.23536,-0.62951,0.25122,-0.23536,-0.61184,0.23777,-0.23536,-0.5937,0.22235,-0.23536,-0.57544,0.20641,-0.23536,-0.55717,0.19084,-0.23537,-0.53897,0.17603,-0.23537,-0.52089,0.16198,-0.23536,-0.5029,0.1484,-0.23524,-0.4856,0.13485,-0.23012,-0.47224,0.12002,-0.21748,-0.46166,0.10469,-0.20225,-0.45418,0.09257,-0.18607,-0.45112,0.08278,-0.16935,-0.44836,0.07305,-0.15232,-0.44654,0.05988,-0.13386,-0.44556,0.04648,-0.11501,-0.44344,0.03292,-0.09607,-0.44104,0.01981,-0.07714,-0.43901,0.00469,-0.05763,-0.43626,-0.01022,-0.03813,0.39774,-0.21022,0.20188,1.0,-4e-05,-9e-05,4e-05,0.38539,-0.20276,0.21088,2e-05,0.72079,0.00078,0.69315,0.41009,-0.20263,0.2109,0.69281,1e-05,-0.72112,0.00078,2.10984,2.10984,-1.46823,-1.46823,1.78725,1.78725,1.24628,1.24628,1.57044,1.57044,0.53772,0.53772,255.0,255.0
1,375,7.5,2.11034,-1.46627,1.7876,1.2482,1.57059,0.53843,0.57092,0.55953,0.60065,0.57106,0.56003,0.60019,0.52171,0.00831,-275.90804,1.0,0.0,0.0,0.0,-0.67673,0.2732,-0.23537,-0.67046,0.27209,-0.23537,-0.65454,0.26261,-0.23537,-0.64512,0.26007,-0.23536,-0.62941,0.2512,-0.23536,-0.61174,0.23775,-0.23536,-0.59362,0.22235,-0.23537,-0.57536,0.20642,-0.23537,-0.55711,0.19087,-0.23537,-0.53893,0.17606,-0.23537,-0.52088,0.162,-0.23537,-0.50293,0.14839,-0.23527,-0.48519,0.13502,-0.23228,-0.47265,0.11971,-0.21878,-0.46156,0.10472,-0.20406,-0.45459,0.09218,-0.18762,-0.45067,0.0834,-0.17176,-0.44834,0.07314,-0.15465,-0.44763,0.06075,-0.13649,-0.44607,0.04744,-0.11793,-0.44445,0.0333,-0.09903,-0.44165,0.01898,-0.08006,-0.43897,0.00517,-0.06104,-0.43637,-0.0103,-0.0416,0.39763,-0.2103,0.19841,1.0,-5e-05,-6e-05,6e-05,0.38529,-0.20281,0.20739,-4e-05,0.72082,0.00073,0.69312,0.40999,-0.20268,0.20741,0.69286,7e-05,-0.72108,0.00073,2.10984,2.10984,-1.46456,-1.46456,1.79496,1.79496,1.2349,1.2349,1.57044,1.57044,0.53772,0.53772,255.0,255.0
1,376,7.52,2.11011,-1.46312,1.79459,1.23823,1.57056,0.53821,0.5709,0.5595,0.60075,0.571,0.55996,0.60005,0.52171,0.00831,-277.3816,1.0,0.0,0.0,0.0,-0.67673,0.27322,-0.23537,-0.67042,0.2721,-0.23537,-0.65453,0.26267,-0.23537,-0.64502,0.26007,-0.23537,-0.62931,0.25118,-0.23536,-0.61165,0.23774,-0.23537,-0.59354,0.22235,-0.23537,-0.5753,0.20644,-0.23537,-0.55707,0.19089,-0.23537,-0.53892,0.17609,-0.23537,-0.5209,0.16201,-0.23537,-0.50299,0.14839,-0.2353,-0.48498,0.13496,-0.23489,-0.47224,0.11983,-0.22175,-0.46172,0.10446,-0.20662,-0.45468,0.09225,-0.19039,-0.45027,0.08393,-0.17503,-0.44906,0.07281,-0.15757,-0.44797,0.0616,-0.13992,-0.44613,0.0483,-0.12155,-0.444,0.03409,-0.10284,-0.44185,0.01906,-0.08377,-0.43859,0.00422,-0.06472,-0.4364,-0.01039,-0.04545,0.3976,-0.21039,0.19456,1.0,-4e-05,-6e-05,7e-05,0.38527,-0.20288,0.2035,-0.0001,0.72088,0.00067,0.69306,0.40995,-0.20275,0.20352,0.6929,0.00012,-0.72103,0.00067,2.10984,2.10984,-1.46076,-1.46076,1.80258,1.80258,1.22351,1.22351,1.57044,1.57044,0.53772,0.53772,255.0,255.0
1,377,7.54,2.10996,-1.45963,1.8018,1.22766,1.57053,0.53809,0.57085,0.55947,0.60077,0.57091,0.55987,0.59991,0.52171,0.00831,-278.85908,1.0,0.0,0.0,0.0,-0.67672,0.27324,-0.23537,-0.67039,0.2721,-0.23537,-0.65453,0.26272,-0.23537,-0.64494,0.26007,-0.23537,-0.62922,0.25116,-0.23537,-0.61158,0.23773,-0.23537,-0.59348,0.22235,-0.23537,-0.57525,0.20645,-0.23537,-0.55704,0.19091,-0.23537,-0.53893,0.1761,-0.23537,-0.52095,0.16201,-0.23537,-0.5031,0.14837,-0.23533,-0.48517,0.13483,-0.23628,-0.47013,0.12044,-0.22616,-0.46129,0.10442,-0.21003,-0.45404,0.09312,-0.19436,-0.45052,0.08427,-0.17856,-0.44969,0.07339,-0.16128,-0.44751,0.06188,-0.14372,-0.44558,0.04897,-0.12557,-0.44302,0.03463,-0.10698,-0.44055,0.01982,-0.08809,-0.43885,0.00396,-0.06869,-0.4364,-0.01049,-0.04953,0.3976,-0.21049,0.19048,1.0,-4e-05,-5e-05,8e-05,0.38527,-0.20296,0.19939,-0.00014,0.72092,0.00062,0.69302,0.40996,-0.20283,0.19942,0.69294,0.00016,-0.721,0.00061,2.10984,2.10984,-1.45685,-1.45685,1.81008,1.81008,1.21211,1.21211,1.57044,1.57044,0.53772,0.53772,255.0,255.0
1,378,7.56,2.10988,-1.45589,1.8091,1.21674,1.57052,0.53802,0.57084,0.55946,0.60076,0.5709,0.55986,0.59989,0.52171,0.00831,-280.34049,1.0,0.0,0.0,0.0,-0.67672,0.27325,-0.23537,-0.67036,0.27211,-0.23537,-0.65452,0.26277,-0.23537,-0.64486,0.26007,-0.23537,-0.62914,0.25114,-0.23537,-0.61151,0.23771,-0.23537,-0.59342,0.22235,-0.23537,-0.57522,0.20646,-0.23537,-0.55703,0.19093,-0.23537,-0.53893,0.17612,-0.23537,-0.52098,0.16201,-0.23537,-0.50316,0.14836,-0.23535,-0.4853,0.1348,-0.23602,-0.46727,0.1212,-0.23163,-0.4597,0.10548,-0.2149,-0.45294,0.09458,-0.1992,-0.45094,0.08466,-0.18253,-0.44934,0.07464,-0.16571,-0.44679,0.06213,-0.1479,-0.44414,0.04914,-0.12986,-0.44173,0.03512,-0.11137,-0.43959,0.02011,-0.09246,-0.43793,0.00555,-0.07328,-0.43637,-0.01058,-0.05376,0.39763,-0.21058,0.18625,1.0,-4e-05,-5e-05,8e-05,0.38529,-0.20305,0.19516,-0.00017,0.72093,0.00057,0.69301,0.40999,-0.20292,0.19518,0.69296,0.00019,-0.72098,0.00057,2.10984,2.10984,-1.45281,-1.45281,1.81749,1.81749,1.20069,1.20069,1.57044,1.57044,0.53772,0.53772,255.0,255.0
1,379,7.58,2.10982,-1.45197,1.8164,1.2056,1.5705,0.53798,0.57084,0.55946,0.60076,0.5709,0.55986,0.59989,0.52171,0.00831,-281.82582,1.0,0.0,0.0,0.0,-0.67671,0.27327,-0.23537,-0.67033,0.27211,-0.23537,-0.65451,0.26281,-0.23537,-0.64479,0.26007,-0.23537,-0.62907,0.25112,-0.23537,-0.61144,0.2377,-0.23537,-0.59336,0.22235,-0.23537,-0.57518,0.20648,-0.23537,-0.557,0.19095,-0.23537,-0.53893,0.17613,-0.23537,-0.52098,0.16202,-0.23537,-0.50315,0.14837,-0.23536,-0.4853,0.1348,-0.23569,-0.46628,0.12075,-0.2362,-0.4569,0.1074,-0.22087,-0.45219,0.09665,-0.20445,-0.45075,0.08589,-0.18732,-0.44801,0.07545,-0.17042,-0.44551,0.06278,-0.15255,-0.4425,0.04907,-0.13436,-0.44041,0.03519,-0.11585,-0.43887,0.02109,-0.09702,-0.43689,0.00561,-0.07772,-0.43634,-0.01068,-0.05806,0.39766,-0.21068,0.18195,1.0,-4e-05,-5e-05,8e-05,0.38533,-0.20313,0.19086,-0.0002,0.72094,0.00054,0.69299,0.41002,-0.20301,0.19088,0.69297,0.00022,-0.72097,0.00053,2.10984,2.10984,-1.44866,-1.44866,1.82479,1.82479,1.18925,1.18925,1.57044,1.57044,0.53772,0.53772,255.0,255.0
1,380,7.6,2.10979,-1.4479,1.82366,1.19434,1.5705,0.53795,0.57084,0.55946,0.60076,0.5709,0.55986,0.59989,0.52171,0.00831,-283.31508,1.0,0.0,0.0,0.0,-0.67671,0.27328,-0.23537,-0.6703,0.27212,-0.23537,-0.65451,0.26286,-0.23537,-0.64472,0.26007,-0.23537,-0.62899,0.25111,-0.23537,-0.61138,0.23769,-0.23537,-0.59331,0.22235,-0.23537,-0.57514,0.20649,-0.23537,-0.55698,0.19097,-0.23537,-0.53891,0.17615,-0.23537,-0.52097,0.16203,-0.23537,-0.50313,0.14837,-0.23537,-0.48528,0.13479,-0.23551,-0.46656,0.12046,-0.23671,-0.45206,0.11011,-0.22669,-0.45099,0.09984,-0.20978,-0.44957,0.08862,-0.19257,-0.44624,0.07633,-0.17505,-0.4434,0.06362,-0.15727,-0.44115,0.0496,-0.13891,-0.43929,0.0356,-0.12037,-0.43762,0.02101,-0.10146,-0.43721,0.00479,-0.08195,-0.43629,-0.01078,-0.06241,0.39771,-0.21078,0.1776,1.0,-4e-05,-5e-05,8e-05,0.38537,-0.20322,0.18651,-0.00022,0.72095,0.00052,0.69298,0.41007,-0.2031,0.18654,0.69298,0.00024,-0.72096,0.00051,2.10984,2.10984,-1.44438,-1.44438,1.83198,1.83198,1.1778,1.1778,1.57044,1.57044,0.53772,0.53772,255.0,255.0
1,381,7.62,2.10969,-1.44558,1.82722,1.18925,1.57051,0.53794,0.57085,0.5595,0.60073,0.5709,0.55984,0.59991,0.52171,0.00831,-284.80826,1.0,0.0,0.0,0.0,-0.6767,0.27329,-0.23537,-0.67027,0.27212,-0.23537,-0.6545,0.2629,-0.23537,-0.64466,0.26007,-0.23537,-0.62892,0.25109,-0.23537,-0.61132,0.23768,-0.23537,-0.59326,0.22234,-0.23537,-0.5751,0.2065,-0.23537,-0.55695,0.19098,-0.23537,-0.53888,0.17617,-0.23537,-0.52093,0.16205,-0.23537,-0.50306,0.14839,-0.23537,-0.48517,0.13478,-0.23543,-0.46666,0.11996,-0.23558,-0.45032,0.1128,-0.23144,-0.44927,0.104,-0.21516,-0.44668,0.0919,-0.1976,-0.44414,0.07803,-0.17932,-0.44145,0.06428,-0.16106,-0.43981,0.0508,-0.14256,-0.43836,0.03567,-0.12355,-0.43782,0.01959,-0.10405,-0.43685,0.00505,-0.08449,-0.43635,-0.01067,-0.06463,0.39765,-0.21067,0.17538,1.0,5e-05,-3e-05,8e-05,0.38531,-0.20319,0.18433,-0.00042,0.72107,0.00026,0.69286,0.41001,-0.20307,0.18435,0.69312,0.00043,-0.72083,0.00024,2.10984,2.10984,-1.44623,-1.44623,1.82891,1.82891,1.18271,1.18271,1.57044,1.57044,0.53772,0.53772,255.0,255.0
1,382,7.64,2.10966,-1.4452,1.8279,1.18821,1.57053,0.53793,0.57092,0.55957,0.60078,0.57094,0.55987,0.59999,0.52171,0.00831,-286.30536,1.0,0.0,0.0,0.0,-0.6767,0.27331,-0.23537,-0.67024,0.27213,-0.23537,-0.6545,0.26294,-0.23537,-0.64459,0.26007,-0.23537,-0.62885,0.25108,-0.23537,-0.61125,0.23767,-0.23537,-0.5932,0.22234,-0.23537,-0.57504,0.20651,-0.23537,-0.55688,0.19101,-0.23537,-0.5388,0.1762,-0.23537,-0.5208,0.16209,-0.23536,-0.50286,0.14843,-0.23536,-0.48484,0.13476,-0.23537,-0.46632,0.1192,-0.23521,-0.45109,0.11367,-0.23265,-0.44626,0.10788,-0.21878,-0.4431,0.09503,-0.20093,-0.44134,0.08091,-0.18239,-0.44018,0.06609,-0.16349,-0.43873,0.05058,-0.14433,-0.43842,0.03514,-0.12489,-0.43755,0.02057,-0.10529,-0.43703,0.00447,-0.08519,-0.43635,-0.01064,-0.06508,0.39765,-0.21064,0.17493,1.0,6e-05,-2e-05,8e-05,0.38529,-0.20321,0.18392,-0.00041,0.72108,0.00026,0.69285,0.41,-0.20309,0.18393,0.6931,0.00042,-0.72084,0.00024,2.10984,2.10984,-1.44805,-1.44805,1.82582,1.82582,1.18761,1.18761,1.57044,1.57044,0.53772,0.53772,255.0,255.0
1,383,7.66,2.10966,-1.44589,1.82692,1.18958,1.57047,0.53792,0.57089,0.55956,0.60086,0.57081,0.55972,0.59974,0.52171,0.00831,-287.80639,1.0,0.0,0.0,0.0,-0.67669,0.27332,-0.23537,-0.67021,0.27213,-0.23537,-0.65449,0.26298,-0.23537,-0.64452,0.26007,-0.23537,-0.62878,0.25106,-0.23537,-0.61118,0.23766,-0.23537,-0.59314,0.22235,-0.23537,-0.57497,0.20653,-0.23537,-0.55679,0.19104,-0.23537,-0.53867,0.17625,-0.23536,-0.52062,0.16214,-0.23536,-0.50261,0.14846,-0.23535,-0.48451,0.13468,-0.23533,-0.46601,0.11916,-0.23556,-0.45165,0.11342,-0.23131,-0.44371,0.10848,-0.21931,-0.44026,0.09784,-0.20218,-0.43886,0.08378,-0.18354,-0.43852,0.06773,-0.16426,-0.43881,0.05122,-0.14462,-0.43785,0.03615,-0.12503,-0.4375,0.0203,-0.10501,-0.43696,0.00555,-0.08487,-0.43632,-0.01063,-0.0644,0.39768,-0.21063,0.17561,1.0,0.0,5e-05,8e-05,0.38531,-0.20323,0.18453,-0.00033,0.72104,0.00034,0.69289,0.41003,-0.20311,0.18455,0.69307,0.00034,-0.72087,0.00033,2.10984,2.10984,-1.44986,-1.44986,1.82271,1.82271,1.19252,1.19252,1.57044,1.57044,0.53772,0.53772,255.0,255.0
1,384,7.68,2.10968,-1.44711,1.82504,1.19246,1.57048,0.53792,0.57085,0.5595,0.60069,0.57085,0.55976,0.59988,0.52171,0.00831,-289.31134,1.0,0.0,0.0,0.0,-0.67668,0.27334,-0.23537,-0.67019,0.27214,-0.23537,-0.65448,0.26302,-0.23537,-0.64446,0.26007,-0.23537,-0.62871,0.25105,-0.23537,-0.61111,0.23765,-0.23537,-0.59306,0.22235,-0.23537,-0.57488,0.20654,-0.23537,-0.55669,0.19107,-0.23537,-0.53854,0.17629,-0.23536,-0.52047,0.16218,-0.23535,-0.50244,0.14848,-0.23535,-0.48431,0.13461,-0.23534,-0.4659,0.11954,-0.23548,-0.45168,0.11291,-0.22999,-0.44345,0.10655,-0.21705,-0.43895,0.09857,-0.20136,-0.43751,0.08504,-0.18285,-0.43747,0.06927,-0.16357,-0.43742,0.0541,-0.14402,-0.43772,0.03715,-0.12409,-0.43719,0.02159,-0.10408,-0.43661,0.00514,-0.08369,-0.43632,-0.01061,-0.06322,0.39768,-0.21061,0.17679,1.0,-3e-05,-8e-05,7e-05,0.38531,-0.20322,0.18569,-0.00027,0.72097,0.00042,0.69297,0.41002,-0.2031,0.18571,0.693,0.00028,-0.72094,0.00041,2.10984,2.10984,-1.45164,-1.45164,1.81958,1.81958,1.19742,1.19742,1.57044,1.57044,0.53772,0.53772,255.0,255.0
1,385,7.7,2.1097,-1.44856,1.82265,1.1962,1.57051,0.53792,0.5708,0.55947,0.60062,0.57083,0.55975,0.59986,0.52171,0.00831,-290.82022,1.0,0.0,0.0,0.0,-0.67668,0.27335,-0.23537,-0.67016,0.27214,-0.23537,-0.65448,0.26307,-0.23537,-0.64439,0.26007,-0.23537,-0.62863,0.25104,-0.23537,-0.61103,0.23764,-0.23537,-0.59298,0.22235,-0.23537,-0.57479,0.20656,-0.23537,-0.55658,0.1911,-0.23536,-0.53843,0.17633,-0.23536,-0.52035,0.16222,-0.23536,-0.50231,0.1485,-0.23535,-0.48419,0.13457,-0.23535,-0.46588,0.11996,-0.23537,-0.45167,0.11233,-0.22878,-0.44487,0.10482,-0.21436,-0.43971,0.09614,-0.19852,-0.43749,0.08469,-0.18071,-0.43659,0.07158,-0.16192,-0.43625,0.0556,-0.14237,-0.43654,0.03992,-0.12259,-0.43659,0.02249,-0.1025,-0.43666,0.00589,-0.08218,-0.43634,-0.01057,-0.06174,0.39766,-0.21057,0.17827,1.0,-3e-05,-5e-05,8e-05,0.38529,-0.2032,0.18715,-0.00023,0.72095,0.00046,0.69299,0.41001,-0.20307,0.18717,0.69299,0.00025,-0.72095,0.00045,2.10984,2.10984,-1.45339,-1.45339,1.81644,1.81644,1.20232,1.20232,1.57044,1.57044,0.53772,0.53772,255.0,255.0
1,386,7.72,2.10972,-1.45016,1.81993,1.20041,1.57051,0.53792,0.57083,0.5595,0.60068,0.57084,0.55976,0.59986,0.52171,0.00831,-292.33302,1.0,0.0,0.0,0.0,-0.67667,0.27336,-0.23537,-0.67013,0.27215,-0.23537,-0.65447,0.26311,-0.23537,-0.64432,0.26007,-0.23537,-0.62855,0.25102,-0.23537,-0.61095,0.23763,-0.23537,-0.59289,0.22235,-0.23537,-0.5747,0.20658,-0.23537,-0.55648,0.19114,-0.23536,-0.53832,0.17637,-0.23536,-0.52024,0.16225,-0.23536,-0.5022,0.14851,-0.23536,-0.48408,0.13455,-0.23536,-0.46583,0.12021,-0.23532,-0.45197,0.11174,-0.22714,-0.44663,0.10368,-0.21191,-0.4423,0.09283,-0.19475,-0.43867,0.08335,-0.17791,-0.4364,0.0714,-0.15958,-0.43584,0.0572,-0.14039,-0.43517,0.04094,-0.12066,-0.43589,0.02443,-0.1007,-0.43616,0.00729,-0.08051,-0.43635,-0.01053,-0.06011,0.39765,-0.21053,0.1799,1.0,-4e-05,-4e-05,8e-05,0.38528,-0.20317,0.1888,-0.00021,0.72093,0.0005,0.693,0.41,-0.20304,0.18882,0.69297,0.00022,-0.72096,0.00049,2.10984,2.10984,-1.45513,-1.45513,1.81327,1.81327,1.20721,1.20721,1.57044,1.57044,0.53772,0.53772,255.0,255.0
1,387,7.74,2.10973,-1.45182,1.81701,1.20489,1.5705,0.53792,0.57088,0.55954,0.60074,0.57086,0.55978,0.59988,0.52171,0.00831,-293.84974,1.0,0.0,0.0,0.0,-0.67667,0.27338,-0.23537,-0.6701,0.27215,-0.23537,-0.65446,0.26315,-0.23537,-0.64425,0.26007,-0.23537,-0.62847,0.25101,-0.23537,-0.61087,0.23762,-0.23537,-0.5928,0.22235,-0.23537,-0.5746,0.2066,-0.23537,-0.55639,0.19117,-0.23536,-0.53822,0.1764,-0.23536,-0.52014,0.16229,-0.23536,-0.5021,0.14852,-0.23536,-0.48397,0.13455,-0.23536,-0.46575,0.12029,-0.2353,-0.45267,0.11111,-0.22523,-0.44835,0.10213,-0.20924,-0.44496,0.09158,-0.19206,-0.44085,0.08074,-0.17473,-0.43784,0.06924,-0.15677,-0.43562,0.05667,-0.13807,-0.43545,0.04149,-0.11856,-0.43488,0.02553,-0.09872,-0.43553,0.00771,-0.07864,-0.43636,-0.0105,-0.05837,0.39764,-0.2105,0.18164,1.0,-4e-05,-4e-05,8e-05,0.38527,-0.20314,0.19055,-0.00018,0.72092,0.00053,0.69302,0.40998,-0.20301,0.19058,0.69295,0.0002,-0.72099,0.00052,2.10984,2.10984,-1.45685,-1.45685,1.81008,1.81008,1.21211,1.21211,1.57044,1.57044,0.53772,0.53772,255.0,255.0
1,388,7.76,2.10973,-1.45351,1.81397,1.20954,1.57049,0.53792,0.57088,0.55955,0.60075,0.57086,0.55978,0.59989,0.52171,0.00831,-295.37039,1.0,0.0,0.0,0.0,-0.67666,0.27339,-0.23537,-0.67007,0.27216,-0.23537,-0.65445,0.26319,-0.23537,-0.64418,0.26007,-0.23537,-0.62839,0.251,-0.23537,-0.61078,0.23761,-0.23537,-0.59271,0.22236,-0.23537,-0.57451,0.20662,-0.23537,-0.55629,0.1912,-0.23537,-0.53813,0.17644,-0.23536,-0.52005,0.16232,-0.23536,-0.502,0.14853,-0.23536,-0.48387,0.13455,-0.23536,-0.46565,0.12031,-0.23527,-0.45366,0.11034,-0.22333,-0.45007,0.10079,-0.20692,-0.44658,0.09115,-0.19026,-0.44352,0.07847,-0.17205,-0.44003,0.06651,-0.15411,-0.43751,0.05365,-0.13547,-0.4357,0.04078,-0.11647,-0.43547,0.02414,-0.09667,-0.43552,0.00726,-0.07672,-0.43638,-0.01047,-0.05657,0.39762,-0.21047,0.18344,1.0,-4e-05,-4e-05,8e-05,0.38526,-0.20311,0.19236,-0.00016,0.7209,0.00056,0.69304,0.40996,-0.20298,0.19238,0.69293,0.00018,-0.721,0.00055,2.10984,2.10984,-1.45854,-1.45854,1.80688,1.80688,1.217,1.217,1.57044,1.57044,0.53772,0.53772,255.0,255.0
1,389,7.78,2.13798,-1.44741,1.80382,1.21341,1.5706,0.56766,0.57072,0.55936,0.60021,0.57077,0.55976,0.60011,0.52171,0.00831,-296.89496,1.0,0.0,0.0,0.0,-0.67666,0.27341,-0.23537,-0.67004,0.27216,-0.23537,-0.65445,0.26324,-0.23537,-0.64411,0.26007,-0.23537,-0.62831,0.25098,-0.23537,-0.61069,0.23761,-0.23537,-0.59262,0.22236,-0.23537,-0.57442,0.20664,-0.23537,-0.55621,0.19123,-0.23537,-0.53805,0.17648,-0.23537,-0.51997,0.16235,-0.23537,-0.50193,0.14854,-0.23537,-0.48381,0.13455,-0.23536,-0.46563,0.12034,-0.23517,-0.45472,0.10967,-0.22185,-0.45133,0.10047,-0.20565,-0.44797,0.08956,-0.18846,-0.44542,0.07747,-0.17044,-0.44278,0.06377,-0.15188,-0.44017,0.05072,-0.13331,-0.43781,0.03616,-0.11403,-0.43664,0.022,-0.09461,-0.43464,0.00702,-0.07496,-0.4291,-0.00519,-0.05536,0.4049,-0.20518,0.18466,1.0,-4e-05,2e-05,-4e-05,0.39259,-0.19786,0.19352,0.00038,0.72076,0.00012,0.69318,0.41722,-0.19776,0.19353,0.69284,-0.00037,-0.72109,0.00014,2.18613,2.18613,-1.44107,-1.44107,1.78651,1.78651,1.21988,1.21988,1.57039,1.57039,0.61393,0.61393,255.0,255.0
1,390,7.8,2.18587,-1.43544,1.78779,1.21729,1.57054,0.61548,0.57075,0.55937,0.6003,0.57074,0.55974,0.59999,0.52171,0.00831,-298.42346,1.0,0.0,0.0,0.0,-0.67665,0.27342,-0.23537,-0.67001,0.27217,-0.23537,-0.65444,0.26328,-0.23537,-0.64404,0.26008,-0.23537,-0.62822,0.25097,-0.23537,-0.61061,0.2376,-0.23537,-0.59254,0.22236,-0.23537,-0.57433,0.20665,-0.23537,-0.55612,0.19126,-0.23537,-0.53795,0.17652,-0.23537,-0.51987,0.16238,-0.23536,-0.50181,0.14855,-0.23536,-0.48368,0.13456,-0.23536,-0.46547,0.1202,-0.23385,-0.45496,0.10964,-0.22024,-0.45083,0.0998,-0.20366,-0.44927,0.08794,-0.18553,-0.44681,0.0755,-0.16718,-0.44483,0.06231,-0.14833,-0.44295,0.0469,-0.12879,-0.44016,0.03338,-0.10938,-0.43345,0.02184,-0.09086,-0.42424,0.01391,-0.07344,-0.41673,0.00406,-0.05453,0.41728,-0.19594,0.18548,1.0,-2e-05,-3e-05,-2e-05,0.40499,-0.18861,0.19433,0.00036,0.72073,0.0002,0.69322,0.42962,-0.1885,0.19436,0.69281,-0.00035,-0.72112,0.00022,2.26085,2.26085,-1.41993,-1.41993,1.7614,1.7614,1.22384,1.22384,1.57036,1.57036,0.68857,0.68857,255.0,255.0
1,391,7.82,2.24418,-1.41855,1.76633,1.22171,1.57044,0.67321,0.57079,0.55941,0.60044,0.57075,0.55972,0.59995,0.52171,0.00831,-299.95588,1.0,0.0,0.0,0.0,-0.67664,0.27344,-0.23537,-0.66998,0.27218,-0.23537,-0.65443,0.26333,-0.23537,-0.64396,0.26008,-0.23537,-0.62813,0.25095,-0.23537,-0.6105,0.23759,-0.23537,-0.59242,0.22237,-0.23536,-0.57421,0.20668,-0.23536,-0.55597,0.1913,-0.23536,-0.53778,0.17657,-0.23536,-0.51964,0.16243,-0.23535,-0.50152,0.14859,-0.23534,-0.4833,0.13462,-0.23523,-0.46548,0.12031,-0.23012,-0.45488,0.1095,-0.21629,-0.45207,0.09826,-0.19845,-0.44928,0.08653,-0.18016,-0.44806,0.07299,-0.16096,-0.44586,0.059,-0.14152,-0.4408,0.04829,-0.12282,-0.43146,0.03909,-0.10562,-0.42162,0.0314,-0.08888,-0.41174,0.02271,-0.07062,-0.40141,0.01557,-0.0539,0.4326,-0.18442,0.18612,1.0,-4e-05,2e-05,1e-05,0.42032,-0.17703,0.19496,0.00014,0.72069,0.00043,0.69326,0.44496,-0.17691,0.195,0.69274,-0.00012,-0.72119,0.00043,2.33331,2.33331,-1.39546,-1.39546,1.7317,1.7317,1.22905,1.22905,1.57033,1.57033,0.76095,0.76095,255.0,255.0
