episode,sim_step,time_sec,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,left_driver_joint,left_spring_link_joint,left_follower,right_driver_joint,right_spring_link_joint,right_follower_joint,grasp_box_free.px,grasp_box_free.py,grasp_box_free.pz,grasp_box_free.qw,grasp_box_free.qx,grasp_box_free.qy,grasp_box_free.qz,target_a_shoulder_pan,ctrl_a_shoulder_pan,target_a_shoulder_lift,ctrl_a_shoulder_lift,target_a_elbow,ctrl_a_elbow,target_a_wrist_1,ctrl_a_wrist_1,target_a_wrist_2,ctrl_a_wrist_2,target_a_wrist_3,ctrl_a_wrist_3,target_a_gripper,ctrl_a_gripper
1,51,1.02,5e-05,-0.64018,-0.27206,0.06588,4e-05,0.07465,0.82576,0.82433,0.82734,0.82575,0.82439,0.82723,0.52171,0.00831,0.02489,1.0,0.0,-0.0,-0.0,9e-05,9e-05,-0.66535,-0.66535,-0.28158,-0.28158,0.06539,0.06539,0.00036,0.00036,0.07856,0.07856,220.0,220.0
1,52,1.04,6e-05,-0.65351,-0.27713,0.06576,0.0001,0.0773,0.82576,0.82433,0.82734,0.82576,0.82439,0.82723,0.52171,0.00831,0.02489,1.0,0.0,0.0,-0.0,9e-05,9e-05,-0.67865,-0.67865,-0.28654,-0.28654,0.06519,0.06519,0.00043,0.00043,0.08124,0.08124,220.0,220.0
1,53,1.06,6e-05,-0.66687,-0.28214,0.06559,0.00016,0.07997,0.82576,0.82433,0.82734,0.82576,0.82439,0.82723,0.52171,0.00831,0.02489,1.0,0.0,0.0,-0.0,9e-05,9e-05,-0.69197,-0.69197,-0.29145,-0.29145,0.06494,0.06494,0.0005,0.0005,0.08394,0.08394,220.0,220.0
1,54,1.08,6e-05,-0.68025,-0.28711,0.06538,0.00023,0.08266,0.82576,0.82433,0.82734,0.82576,0.82439,0.82723,0.52171,0.00831,0.02489,1.0,0.0,-0.0,-0.0,0.0001,0.0001,-0.70531,-0.70531,-0.29631,-0.29631,0.06465,0.06465,0.00057,0.00057,0.08666,0.08666,220.0,220.0
1,55,1.1,7e-05,-0.69365,-0.29204,0.06511,0.00029,0.08537,0.82576,0.82433,0.82734,0.82576,0.82439,0.82723,0.52171,0.00831,0.02489,1.0,0.0,0.0,-0.0,0.0001,0.0001,-0.71867,-0.71867,-0.30112,-0.30112,0.06432,0.06432,0.00064,0.00064,0.0894,0.0894,220.0,220.0
1,56,1.12,8e-05,-0.70708,-0.29691,0.06481,0.00036,0.0881,0.82576,0.82433,0.82734,0.82576,0.82439,0.82723,0.52171,0.00831,0.02489,1.0,0.0,0.0,-0.0,0.00011,0.00011,-0.73205,-0.73205,-0.30589,-0.30589,0.06394,0.06394,0.00072,0.00072,0.09215,0.09215,220.0,220.0
1,57,1.14,8e-05,-0.72052,-0.30174,0.06446,0.00043,0.09084,0.82576,0.82433,0.82734,0.82576,0.82439,0.82723,0.52171,0.00831,0.02489,1.0,0.0,-0.0,-0.0,0.00011,0.00011,-0.74546,-0.74546,-0.3106,-0.3106,0.06353,0.06353,0.00079,0.00079,0.09491,0.09491,220.0,220.0
1,58,1.16,9e-05,-0.734,-0.30652,0.06408,0.0005,0.09359,0.82576,0.82433,0.82734,0.82576,0.82439,0.82723,0.52171,0.00831,0.02489,1.0,0.0,0.0,-0.0,0.00012,0.00012,-0.75889,-0.75889,-0.31527,-0.31527,0.06307,0.06307,0.00087,0.00087,0.09769,0.09769,220.0,220.0
1,59,1.18,0.0001,-0.74749,-0.31126,0.06365,0.00057,0.09636,0.82576,0.82433,0.82735,0.82576,0.82439,0.82724,0.52171,0.00831,0.02489,1.0,0.0,-0.0,-0.0,0.00013,0.00013,-0.77233,-0.77233,-0.3199,-0.3199,0.06258,0.06258,0.00095,0.00095,0.10048,0.10048,220.0,220.0
1,60,1.2,0.0001,-0.76101,-0.31595,0.06318,0.00065,0.09915,0.82575,0.82432,0.82734,0.82575,0.82438,0.82723,0.52171,0.00831,0.02489,1.0,0.0,0.0,-0.0,0.00013,0.00013,-0.7858,-0.7858,-0.32447,-0.32447,0.06205,0.06205,0.00102,0.00102,0.10328,0.10328,220.0,220.0
1,61,1.22,0.00011,-0.77454,-0.32059,0.06268,0.00072,0.10194,0.82577,0.82434,0.82735,0.82576,0.82439,0.82724,0.52171,0.00831,0.02489,1.0,0.0,-0.0,-0.0,0.00014,0.00014,-0.79929,-0.79929,-0.329,-0.329,0.06148,0.06148,0.0011,0.0011,0.10609,0.10609,220.0,220.0
1,62,1.24,0.00012,-0.7881,-0.32518,0.06213,0.0008,0.10475,0.82576,0.82433,0.82734,0.82576,0.82439,0.82723,0.52171,0.00831,0.02489,1.0,0.0,0.0,-0.0,0.00015,0.00015,-0.8128,-0.8128,-0.33349,-0.33349,0.06088,0.06088,0.00119,0.00119,0.10891,0.10891,220.0,220.0
1,63,1.26,0.00013,-0.80169,-0.32974,0.06156,0.00087,0.10756,0.82577,0.82434,0.82735,0.82577,0.8244,0.82724,0.52171,0.00831,0.02489,1.0,0.0,-0.0,-0.0,0.00015,0.00015,-0.82634,-0.82634,-0.33792,-0.33792,0.06025,0.06025,0.00127,0.00127,0.11174,0.11174,220.0,220.0
1,64,1.28,0.00014,-0.81529,-0.33424,0.06095,0.00095,0.11038,0.82576,0.82433,0.82735,0.82576,0.82439,0.82723,0.52171,0.00831,0.02489,1.0,0.0,0.0,-0.0,0.00016,0.00016,-0.83989,-0.83989,-0.34232,-0.34232,0.05958,0.05958,0.00135,0.00135,0.11458,0.11458,220.0,220.0
