episode,sim_step,time_sec,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,left_driver_joint,left_spring_link_joint,left_follower,right_driver_joint,right_spring_link_joint,right_follower_joint,grasp_box_free.px,grasp_box_free.py,grasp_box_free.pz,grasp_box_free.qw,grasp_box_free.qx,grasp_box_free.qy,grasp_box_free.qz,target_a_shoulder_pan,ctrl_a_shoulder_pan,target_a_shoulder_lift,ctrl_a_shoulder_lift,target_a_elbow,ctrl_a_elbow,target_a_wrist_1,ctrl_a_wrist_1,target_a_wrist_2,ctrl_a_wrist_2,target_a_wrist_3,ctrl_a_wrist_3,target_a_gripper,ctrl_a_gripper
1,47,0.94,-1.43116,-1.42668,1.43288,-1.4295,-1.43009,-0.0,0.844,0.82837,0.86285,0.84481,0.83008,0.8614,0.52171,0.00831,-4.30828,1.0,0.0,0.0,0.0,-1.47655,-1.47655,-1.47655,-1.47655,1.47655,1.47655,-1.47655,-1.47655,-1.47655,-1.47655,0.0,0.0,255.0,255.0
1,48,0.96,-1.46253,-1.45826,1.46431,-1.4609,-1.4615,-0.0,0.84401,0.82838,0.86289,0.84482,0.83009,0.86141,0.52171,0.00831,-4.49487,1.0,0.0,0.0,0.0,-1.50797,-1.50797,-1.50797,-1.50797,1.50797,1.50797,-1.50797,-1.50797,-1.50797,-1.50797,0.0,0.0,255.0,255.0
1,49,0.98,-1.4939,-1.48984,1.49575,-1.4923,-1.49291,-0.0,0.84398,0.82835,0.86285,0.84478,0.83005,0.86135,0.52171,0.00831,-4.68538,1.0,0.0,0.0,0.0,-1.53938,-1.53938,-1.53938,-1.53938,1.53938,1.53938,-1.53938,-1.53938,-1.53938,-1.53938,0.0,0.0,255.0,255.0
1,50,1.0,-1.52526,-1.52142,1.52718,-1.5237,-1.52432,-0.0,0.84403,0.82839,0.86292,0.84483,0.83009,0.86143,0.52171,0.00831,-4.87981,1.0,0.0,0.0,0.0,-1.5708,-1.5708,-1.5708,-1.5708,1.5708,1.5708,-1.5708,-1.5708,-1.5708,-1.5708,0.0,0.0,255.0,255.0
1,51,1.02,-1.55359,-1.54931,1.55433,-1.54267,-1.54375,-0.00843,0.84394,0.82845,0.86283,0.8448,0.82999,0.86136,0.52171,0.00831,-5.07817,1.0,0.0,0.0,0.0,-1.59393,-1.59393,-1.59129,-1.59129,1.59223,1.59223,-1.57051,-1.57051,-1.57169,-1.57169,-0.02137,-0.02137,255.0,255.0
1,52,1.04,-1.58035,-1.5744,1.57965,-1.55421,-1.5553,-0.02354,0.84412,0.82868,0.86263,0.84462,0.82971,0.86151,0.52171,0.00831,-5.28045,1.0,0.0,0.0,0.0,-1.61916,-1.61916,-1.61263,-1.61263,1.61461,1.61461,-1.57141,-1.57141,-1.57187,-1.57187,-0.04629,-0.04629,255.0,255.0
1,53,1.06,-1.60674,-1.59767,1.60365,-1.56131,-1.56215,-0.0431,0.84417,0.82879,0.86246,0.84447,0.82953,0.86159,0.52171,0.00831,-5.48666,1.0,0.0,0.0,0.0,-1.64532,-1.64532,-1.63362,-1.63362,1.63627,1.63627,-1.57214,-1.57214,-1.57194,-1.57194,-0.07235,-0.07235,255.0,255.0
1,54,1.08,-1.63331,-1.61975,1.62644,-1.56563,-1.56621,-0.06564,0.84434,0.82897,0.86248,0.84449,0.82952,0.86182,0.52171,0.00831,-5.69679,1.0,0.0,0.0,0.0,-1.6723,-1.6723,-1.65413,-1.65413,1.65703,1.65703,-1.57249,-1.57249,-1.57198,-1.57198,-0.09926,-0.09926,255.0,255.0
1,55,1.1,-1.66034,-1.64096,1.64809,-1.56817,-1.56862,-0.09028,0.84442,0.82908,0.86249,0.84448,0.82951,0.86193,0.52171,0.00831,-5.91084,1.0,0.0,0.0,0.0,-1.70008,-1.70008,-1.67412,-1.67412,1.67687,1.67687,-1.57244,-1.57244,-1.57202,-1.57202,-0.12698,-0.12698,255.0,255.0
1,56,1.12,-1.68799,-1.66147,1.66866,-1.5695,-1.57007,-0.11649,0.84441,0.82909,0.8624,0.84442,0.82944,0.86189,0.52171,0.00831,-6.12882,1.0,0.0,0.0,0.0,-1.72868,-1.72868,-1.69355,-1.69355,1.69581,1.69581,-1.57203,-1.57203,-1.57207,-1.57207,-0.15551,-0.15551,255.0,255.0
1,57,1.14,-1.71633,-1.68134,1.68822,-1.56999,-1.57094,-0.14397,0.84447,0.82912,0.8624,0.84443,0.82943,0.86193,0.52171,0.00831,-6.35072,1.0,0.0,0.0,0.0,-1.75808,-1.75808,-1.71241,-1.71241,1.71384,1.71384,-1.57129,-1.57129,-1.57211,-1.57211,-0.18485,-0.18485,255.0,255.0
1,58,1.16,-1.74541,-1.70058,1.70681,-1.56987,-1.57147,-0.17252,0.84451,0.82918,0.86246,0.84446,0.82946,0.86202,0.52171,0.00831,-6.57655,1.0,0.0,0.0,0.0,-1.78829,-1.78829,-1.73065,-1.73065,1.73098,1.73098,-1.57027,-1.57027,-1.57216,-1.57216,-0.21499,-0.21499,255.0,255.0
1,59,1.18,-1.77525,-1.7192,1.72445,-1.56929,-1.57181,-0.20203,0.84447,0.82915,0.86239,0.8444,0.82941,0.86195,0.52171,0.00831,-6.8063,1.0,0.0,0.0,0.0,-1.81928,-1.81928,-1.74824,-1.74824,1.74723,1.74723,-1.569,-1.569,-1.5722,-1.5722,-0.24591,-0.24591,255.0,255.0
1,60,1.2,-1.80587,-1.73716,1.74118,-1.56836,-1.57202,-0.23242,0.84444,0.82912,0.86234,0.84435,0.82937,0.8619,0.52171,0.00831,-7.03997,1.0,0.0,0.0,0.0,-1.85104,-1.85104,-1.76514,-1.76514,1.7626,1.7626,-1.56755,-1.56755,-1.57225,-1.57225,-0.27761,-0.27761,255.0,255.0
1,61,1.22,-1.83724,-1.75443,1.75702,-1.56715,-1.57217,-0.26364,0.84451,0.82916,0.8624,0.84442,0.8294,0.86197,0.52171,0.00831,-7.27757,1.0,0.0,0.0,0.0,-1.88355,-1.88355,-1.78131,-1.78131,1.77711,1.77711,-1.56595,-1.56595,-1.57229,-1.57229,-0.31006,-0.31006,255.0,255.0
1,62,1.24,-1.86935,-1.77098,1.77196,-1.56575,-1.57227,-0.29564,0.84443,0.82909,0.86231,0.84434,0.82933,0.86187,0.52171,0.00831,-7.51909,1.0,0.0,0.0,0.0,-1.91677,-1.91677,-1.7967,-1.7967,1.79074,1.79074,-1.56425,-1.56425,-1.57233,-1.57233,-0.34322,-0.34322,255.0,255.0
